market,time,coin_metrics_id,amount,price,database_time,side
coinbase-btc-usd-spot,2022-03-07T18:53:41.427842000Z,292716509,0.00719887,38071.32,2022-03-07T18:53:41.527824000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:41.427842000Z,292716510,0.00178347,38074.32,2022-03-07T18:53:41.527824000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:41.427842000Z,292716511,0.04035171,38076.68,2022-03-07T18:53:41.527824000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:41.427842000Z,292716512,0.05,38076.69,2022-03-07T18:53:41.527824000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:41.427842000Z,292716513,0.04,38076.7,2022-03-07T18:53:41.527824000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:41.427842000Z,292716514,0.039,38076.71,2022-03-07T18:53:41.527824000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:41.427842000Z,292716515,0.00582445,38077.32,2022-03-07T18:53:41.527824000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:41.612523000Z,292716516,0.01622611,38070.98,2022-03-07T18:53:41.691129000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:41.612523000Z,292716517,0.00347917,38070.03,2022-03-07T18:53:41.691129000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:41.612523000Z,292716518,0.00400295,38070,2022-03-07T18:53:41.691129000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:41.612523000Z,292716519,0.04,38069.16,2022-03-07T18:53:41.691129000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:41.612523000Z,292716520,0.03551653,38069.15,2022-03-07T18:53:41.691129000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:42.855934000Z,292716521,0.00026111,38069.54,2022-03-07T18:53:42.941548000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:42.955424000Z,292716522,0.00026137,38069.33,2022-03-07T18:53:43.028248000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:42.976157000Z,292716523,0.00131427,38069.33,2022-03-07T18:53:43.074211000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:42.976157000Z,292716524,0.0004624,38069.33,2022-03-07T18:53:43.074211000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.198933000Z,292716525,0.00061441,38069.33,2022-03-07T18:53:43.278338000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.202344000Z,292716526,0.00048854,38069.33,2022-03-07T18:53:43.278338000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.202344000Z,292716527,0.0023345,38069.34,2022-03-07T18:53:43.278338000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.297269000Z,292716528,0.00122794,38069.16,2022-03-07T18:53:43.441606000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:43.297269000Z,292716529,0.06448347,38069.15,2022-03-07T18:53:43.441606000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:43.369098000Z,292716530,0.00253566,38068.66,2022-03-07T18:53:43.441606000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.564532000Z,292716531,0.00114044,38068.66,2022-03-07T18:53:43.691787000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.564532000Z,292716532,0.00177013,38068.66,2022-03-07T18:53:43.691787000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.564532000Z,292716533,0.00234188,38069.04,2022-03-07T18:53:43.691787000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.681610000Z,292716534,0.001,38069.01,2022-03-07T18:53:43.779040000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.681610000Z,292716535,0.00123909,38069.02,2022-03-07T18:53:43.779040000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:43.681610000Z,292716536,0.00779766,38069.03,2022-03-07T18:53:43.779040000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:44.041286000Z,292716537,0.001,38066.07,2022-03-07T18:53:44.191788000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:44.041286000Z,292716538,0.00402701,38066.08,2022-03-07T18:53:44.191788000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:44.275893000Z,292716539,0.00048386,38066.06,2022-03-07T18:53:44.442090000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:44.720280000Z,292716540,0.001,38066.04,2022-03-07T18:53:44.827190000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:44.720280000Z,292716541,0.00051614,38066.06,2022-03-07T18:53:44.827190000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:44.720280000Z,292716542,0.00101952,38066.08,2022-03-07T18:53:44.827190000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:44.975741000Z,292716543,0.00055903,38065.52,2022-03-07T18:53:45.077365000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:45.075550000Z,292716544,0.001,38065.97,2022-03-07T18:53:45.192259000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.075550000Z,292716545,0.00025486,38065.98,2022-03-07T18:53:45.192259000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.171781000Z,292716546,0.00163398,38065.59,2022-03-07T18:53:45.280616000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:45.171781000Z,292716547,0.00163398,38065.56,2022-03-07T18:53:45.280616000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:45.171781000Z,292716548,0.00173263,38065.55,2022-03-07T18:53:45.280616000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:45.171781000Z,292716549,0.00173263,38065.54,2022-03-07T18:53:45.280616000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:45.171781000Z,292716550,0.00173263,38065.53,2022-03-07T18:53:45.280616000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:45.171781000Z,292716551,0.00921474,38062.66,2022-03-07T18:53:45.280616000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:45.271950000Z,292716552,0.001,38065.97,2022-03-07T18:53:45.442347000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.271950000Z,292716553,0.00074514,38065.98,2022-03-07T18:53:45.442347000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.271950000Z,292716554,0.00202493,38065.99,2022-03-07T18:53:45.442347000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.410252000Z,292716555,0.00662364,38065.99,2022-03-07T18:53:45.530573000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.410252000Z,292716556,0.00213154,38066.08,2022-03-07T18:53:45.530573000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.449710000Z,292716557,0.00148309,38066.08,2022-03-07T18:53:45.530573000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.449710000Z,292716558,0.0113938,38069.02,2022-03-07T18:53:45.530573000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.598186000Z,292716559,0.00061449,38069.01,2022-03-07T18:53:45.692503000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:45.860172000Z,292716560,0.0006144,38069.04,2022-03-07T18:53:45.942659000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.008378000Z,292716561,0.00031,38066.02,2022-03-07T18:53:46.081646000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.022438000Z,292716562,0.00864,38066.03,2022-03-07T18:53:46.193657000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.091425000Z,292716563,0.001,38066.01,2022-03-07T18:53:46.193657000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.091425000Z,292716564,0.001,38066.02,2022-03-07T18:53:46.193657000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.091425000Z,292716565,0.00000015,38066.03,2022-03-07T18:53:46.193657000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.091425000Z,292716566,0.0003856,38069.04,2022-03-07T18:53:46.193657000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.091425000Z,292716567,0.00276359,38069.34,2022-03-07T18:53:46.193657000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:46.894477000Z,292716568,0.0025911,38066.45,2022-03-07T18:53:47.031482000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:46.894477000Z,292716569,0.00606026,38066.44,2022-03-07T18:53:47.031482000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.081285000Z,292716570,0.00579529,38064.99,2022-03-07T18:53:47.193355000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.119196000Z,292716571,0.00253566,38069.09,2022-03-07T18:53:47.193355000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:47.173468000Z,292716572,0.01220061,38069.34,2022-03-07T18:53:47.282108000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:47.173468000Z,292716573,0.03779939,38069.34,2022-03-07T18:53:47.282108000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:47.178037000Z,292716574,0.05,38069.34,2022-03-07T18:53:47.282108000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:47.245408000Z,292716575,0.03674612,38065.73,2022-03-07T18:53:47.332074000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.245408000Z,292716576,0.0094996,38065.72,2022-03-07T18:53:47.332074000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.467066000Z,292716577,0.00674356,38066.57,2022-03-07T18:53:47.580995000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.467066000Z,292716578,0.00604809,38066.53,2022-03-07T18:53:47.580995000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.760200000Z,292716579,0.001,38069.33,2022-03-07T18:53:47.831743000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:47.760200000Z,292716580,0.46849889,38069.34,2022-03-07T18:53:47.831743000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:47.877876000Z,292716581,0.00728896,38075.16,2022-03-07T18:53:48.032102000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:47.911602000Z,292716582,0.00245761,38070.7,2022-03-07T18:53:48.032102000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.911602000Z,292716583,0.00245761,38070.69,2022-03-07T18:53:48.032102000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.911602000Z,292716584,0.001,38070.69,2022-03-07T18:53:48.032102000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.911602000Z,292716585,0.00245761,38070.68,2022-03-07T18:53:48.032102000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.911602000Z,292716586,0.00181377,38070.67,2022-03-07T18:53:48.032102000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:47.911602000Z,292716587,0.00712167,38070.66,2022-03-07T18:53:48.032102000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.101945000Z,292716588,0.00023563,38075.3,2022-03-07T18:53:48.193818000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:48.445159000Z,292716589,0.001,38070.72,2022-03-07T18:53:48.532267000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.445159000Z,292716590,0.00108494,38070.71,2022-03-07T18:53:48.532267000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.717168000Z,292716591,0.00364073,38074.07,2022-03-07T18:53:48.783670000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:48.717168000Z,292716592,0.00279771,38077.75,2022-03-07T18:53:48.783670000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:48.803783000Z,292716593,0.001,38070.73,2022-03-07T18:53:48.944161000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.803783000Z,292716594,0.001,38070.72,2022-03-07T18:53:48.944161000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.803783000Z,292716595,0.001,38070.7,2022-03-07T18:53:48.944161000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.803783000Z,292716596,0.001,38070.69,2022-03-07T18:53:48.944161000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.803783000Z,292716597,0.05,38070.69,2022-03-07T18:53:48.944161000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.838294000Z,292716598,0.001,38067.96,2022-03-07T18:53:48.944161000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:48.903586000Z,292716599,0.00105584,38069.65,2022-03-07T18:53:49.033665000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:48.903586000Z,292716600,0.00019899,38069.65,2022-03-07T18:53:49.033665000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:49.900152000Z,292716601,0.001,38061.82,2022-03-07T18:53:50.034750000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:49.900152000Z,292716602,0.0072993,38061.81,2022-03-07T18:53:50.034750000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:51.032017000Z,292716603,0.04883997,38061.81,2022-03-07T18:53:51.195063000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:51.788553000Z,292716604,0.001,38061.9,2022-03-07T18:53:51.952133000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:51.788553000Z,292716605,0.00385424,38061.95,2022-03-07T18:53:51.952133000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:51.788553000Z,292716606,0.00385424,38061.97,2022-03-07T18:53:51.952133000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:51.788553000Z,292716607,0.0000886,38065.29,2022-03-07T18:53:51.952133000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:51.895410000Z,292716608,0.001,38061.85,2022-03-07T18:53:52.035414000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:51.895410000Z,292716609,0.001,38061.84,2022-03-07T18:53:52.035414000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:51.895410000Z,292716610,0.001,38061.83,2022-03-07T18:53:52.035414000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:51.895410000Z,292716611,0.00530613,38061.82,2022-03-07T18:53:52.035414000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.287579000Z,292716612,0.001,38063.07,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.287579000Z,292716613,0.02626973,38063.06,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.287579000Z,292716614,0.06567275,38061.95,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.291309000Z,292716615,0.001,38061.89,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.291309000Z,292716616,0.001,38061.87,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.291309000Z,292716617,0.001,38061.86,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.291309000Z,292716618,0.25772277,38061.8,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.309761000Z,292716619,0.02626973,38063.06,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.309761000Z,292716620,0.00156091,38061.9,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.309761000Z,292716621,0.02726973,38061.8,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.309761000Z,292716622,0.186365,38061.21,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.341659000Z,292716623,0.001,38063.07,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.341659000Z,292716624,0.00512182,38061.95,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716625,0.06055093,38061.95,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716626,0.00109264,38061.92,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716627,0.001,38061.92,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716628,0.00156091,38061.91,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716629,0.001,38061.91,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716630,0.001,38061.81,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716631,0.00156091,38061.81,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:52.353109000Z,292716632,0.06970034,38061.07,2022-03-07T18:53:52.448433000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:53.179333000Z,292716633,0.000086,38063.07,2022-03-07T18:53:53.286049000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:53.428071000Z,292716634,0.00158671,38063.53,2022-03-07T18:53:53.535842000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:53.428071000Z,292716635,0.00023054,38063.53,2022-03-07T18:53:53.535842000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:53.428071000Z,292716636,0.0001956,38063.54,2022-03-07T18:53:53.535842000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:54.392816000Z,292716637,0.00006502,38063.91,2022-03-07T18:53:54.538350000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:54.633912000Z,292716638,0.0007321,38063.91,2022-03-07T18:53:54.700763000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:54.913758000Z,292716639,0.00112844,38062.99,2022-03-07T18:53:55.038630000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:54.913758000Z,292716640,0.00420415,38062.98,2022-03-07T18:53:55.038630000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:54.913758000Z,292716641,0.00112844,38062.94,2022-03-07T18:53:55.038630000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:54.913758000Z,292716642,0.0203259,38060.36,2022-03-07T18:53:55.038630000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:54.919050000Z,292716643,0.00017688,38060.36,2022-03-07T18:53:55.038630000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:54.937071000Z,292716644,0.000016,38063.85,2022-03-07T18:53:55.038630000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:56.334582000Z,292716645,0.00008364,38063.31,2022-03-07T18:53:56.449977000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:56.799767000Z,292716646,0.00154863,38063.27,2022-03-07T18:53:56.950325000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:56.799767000Z,292716647,0.00035583,38063.31,2022-03-07T18:53:56.950325000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:56.799767000Z,292716648,0.00312248,38063.32,2022-03-07T18:53:56.950325000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:57.123009000Z,292716649,0.00154863,38063.31,2022-03-07T18:53:57.200320000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:57.123009000Z,292716650,0.00863865,38063.36,2022-03-07T18:53:57.200320000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:57.123009000Z,292716651,0.0086603,38063.38,2022-03-07T18:53:57.200320000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:57.123009000Z,292716652,0.00690574,38063.88,2022-03-07T18:53:57.200320000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:57.354256000Z,292716653,0.001,38063.87,2022-03-07T18:53:57.450367000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:57.354256000Z,292716654,0.00174283,38063.88,2022-03-07T18:53:57.450367000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:57.354256000Z,292716655,0.0024851,38063.92,2022-03-07T18:53:57.450367000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:58.972263000Z,292716656,0.001,38062.94,2022-03-07T18:53:59.040645000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:58.972263000Z,292716657,0.00042032,38062.94,2022-03-07T18:53:59.040645000Z,sell
coinbase-btc-usd-spot,2022-03-07T18:53:59.584924000Z,292716658,0.00105207,38063.82,2022-03-07T18:53:59.701214000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:53:59.948834000Z,292716659,0.01308356,38063.64,2022-03-07T18:54:00.041183000Z,buy
coinbase-btc-usd-spot,2022-03-07T18:54:00.023097000Z,292716660,0.0099684,38063.64,2022-03-07T18:54:00.100306000Z,buy
