market,time,coin_metrics_id,amount,price,database_time,side
coinbase-btc-usd-spot,2022-03-06T15:05:30.062471000Z,292125857,0.00123151,38772.94,2022-03-06T15:05:30.289699000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:30.656952000Z,292125858,0.00022888,38773.65,2022-03-06T15:05:30.789983000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:31.423354000Z,292125859,0.00023115,38771.6,2022-03-06T15:05:31.540261000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:34.229666000Z,292125860,0.00459029,38770.84,2022-03-06T15:05:34.304455000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:34.229666000Z,292125861,0.00172864,38770.85,2022-03-06T15:05:34.304455000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:35.101077000Z,292125862,0.00048021,38770.85,2022-03-06T15:05:35.291861000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:35.101077000Z,292125863,0.00012303,38773.31,2022-03-06T15:05:35.291861000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:35.166291000Z,292125864,0.0001,38770.22,2022-03-06T15:05:35.291861000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:36.895672000Z,292125865,0.00377161,38773.3,2022-03-06T15:05:37.043033000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:36.973764000Z,292125866,0.00044883,38775.86,2022-03-06T15:05:37.043033000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:36.973764000Z,292125867,0.00025117,38776.34,2022-03-06T15:05:37.043033000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:37.524320000Z,292125868,0.0019207,38774.61,2022-03-06T15:05:37.662200000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:37.524320000Z,292125869,0.00178083,38774.62,2022-03-06T15:05:37.662200000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:38.737159000Z,292125870,0.00052634,38775.67,2022-03-06T15:05:38.806752000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:39.126402000Z,292125871,0.00047483,38776.81,2022-03-06T15:05:39.293667000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:39.189842000Z,292125872,0.00246498,38776.81,2022-03-06T15:05:39.293667000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:40.274222000Z,292125873,0.00097823,38776.8,2022-03-06T15:05:40.414461000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:40.274222000Z,292125874,0.00148879,38776.81,2022-03-06T15:05:40.414461000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:42.148954000Z,292125875,0.02305196,38776.31,2022-03-06T15:05:42.295708000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.148954000Z,292125876,0.01694804,38776.06,2022-03-06T15:05:42.295708000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.166300000Z,292125877,0.00524,38776.06,2022-03-06T15:05:42.295708000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.178372000Z,292125878,0.00000259,38776.06,2022-03-06T15:05:42.295708000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.178372000Z,292125879,0.000028,38775.38,2022-03-06T15:05:42.295708000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.178372000Z,292125880,0.000223,38775.38,2022-03-06T15:05:42.295708000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.178372000Z,292125881,0.00027641,38775.38,2022-03-06T15:05:42.295708000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.254161000Z,292125882,0.00000759,38775.38,2022-03-06T15:05:42.418472000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:42.508000000Z,292125883,0.00067326,38770,2022-03-06T15:05:42.671246000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:42.508000000Z,292125884,0.00189814,38770.43,2022-03-06T15:05:42.671246000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:42.508000000Z,292125885,0.00385396,38770.44,2022-03-06T15:05:42.671246000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:42.508000000Z,292125886,0.00652734,38770.51,2022-03-06T15:05:42.671246000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:42.722689000Z,292125887,0.00075811,38767.72,2022-03-06T15:05:42.795929000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:43.510933000Z,292125888,0.00060332,38766.92,2022-03-06T15:05:43.670055000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:43.522617000Z,292125889,0.00121998,38766.93,2022-03-06T15:05:43.670055000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:44.425719000Z,292125890,0.00320486,38765.59,2022-03-06T15:05:44.547108000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:44.498173000Z,292125891,0.00163,38764.82,2022-03-06T15:05:44.672929000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:45.044062000Z,292125892,0.00155976,38765.56,2022-03-06T15:05:45.173654000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:46.552616000Z,292125893,0.0011038,38765.57,2022-03-06T15:05:46.675748000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:48.228804000Z,292125894,0.00014472,38764.8,2022-03-06T15:05:48.298724000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:48.683087000Z,292125895,0.00041951,38764.82,2022-03-06T15:05:48.799093000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:50.856168000Z,292125896,0.001,38764.81,2022-03-06T15:05:51.050170000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:50.856168000Z,292125897,0.00023205,38764.82,2022-03-06T15:05:51.050170000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:51.431364000Z,292125898,0.01266653,38764.81,2022-03-06T15:05:51.550531000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:51.431364000Z,292125899,0.001,38764.81,2022-03-06T15:05:51.550531000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:51.442298000Z,292125900,0.0002,38764.78,2022-03-06T15:05:51.550531000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:51.442298000Z,292125901,0.059717,38764.54,2022-03-06T15:05:51.550531000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:51.442298000Z,292125902,0.003872,38764.53,2022-03-06T15:05:51.550531000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:51.710225000Z,292125903,0.00059733,38764.8,2022-03-06T15:05:51.800614000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:52.351749000Z,292125904,0.00341696,38763.23,2022-03-06T15:05:52.551094000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:52.351749000Z,292125905,0.00088651,38762.84,2022-03-06T15:05:52.551094000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:53.555066000Z,292125906,0.00123195,38764.72,2022-03-06T15:05:53.688330000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:54.076033000Z,292125907,0.007759,38765.91,2022-03-06T15:05:54.187292000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:54.076033000Z,292125908,0.00064055,38766.22,2022-03-06T15:05:54.187292000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:54.076033000Z,292125909,0.01688458,38766.22,2022-03-06T15:05:54.187292000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:54.891859000Z,292125910,0.00022953,38764.45,2022-03-06T15:05:55.051946000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:54.927273000Z,292125911,0.0213,38764.44,2022-03-06T15:05:55.051946000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:55.117581000Z,292125912,0.02,38763.23,2022-03-06T15:05:55.302124000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:55.168524000Z,292125913,0.00011666,38762.53,2022-03-06T15:05:55.302124000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:55.339874000Z,292125914,0.00028118,38762.54,2022-03-06T15:05:55.438597000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:55.397764000Z,292125915,0.03788334,38762.53,2022-03-06T15:05:55.552462000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125916,0.00171731,38758.8,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125917,0.0082602,38758.8,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125918,0.001,38758.81,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125919,0.001,38758.82,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125920,0.001,38758.83,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125921,0.02580246,38760.04,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125922,0.00444097,38761.62,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.378469000Z,292125923,0.00877906,38761.93,2022-03-06T15:05:56.552550000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:56.608228000Z,292125924,0.00041469,38759.25,2022-03-06T15:05:56.802524000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:05:57.822711000Z,292125925,0.001,38761.48,2022-03-06T15:05:57.897286000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:57.822711000Z,292125926,0.00120212,38761.48,2022-03-06T15:05:57.897286000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:57.822711000Z,292125927,0.001,38761.49,2022-03-06T15:05:57.897286000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:57.822711000Z,292125928,0.001,38761.5,2022-03-06T15:05:57.897286000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:57.822711000Z,292125929,0.001,38761.51,2022-03-06T15:05:57.897286000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:57.822711000Z,292125930,0.00795693,38761.56,2022-03-06T15:05:57.941792000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125931,0.001,38761.49,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125932,0.00793019,38761.5,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125933,0.001,38761.52,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125934,0.001,38761.53,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125935,0.001,38761.54,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125936,0.001,38761.55,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125937,0.00395172,38761.56,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125938,0.00045635,38761.56,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:58.116224000Z,292125939,0.00794059,38762.82,2022-03-06T15:05:58.303511000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:59.478082000Z,292125940,0.00087271,38761.47,2022-03-06T15:05:59.553903000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:59.816537000Z,292125941,0.00198923,38761.48,2022-03-06T15:05:59.943972000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:05:59.816537000Z,292125942,0.0209593,38762.97,2022-03-06T15:05:59.943972000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:00.716196000Z,292125943,0.00040057,38764.65,2022-03-06T15:06:00.804486000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:00.716196000Z,292125944,0.01194099,38767.53,2022-03-06T15:06:00.804486000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:03.239268000Z,292125945,0.00034674,38764.95,2022-03-06T15:06:03.305653000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:03.977641000Z,292125946,0.00198924,38765.51,2022-03-06T15:06:04.056659000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:03.977641000Z,292125947,0.00102921,38766.01,2022-03-06T15:06:04.056659000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:03.977641000Z,292125948,0.00098413,38766.38,2022-03-06T15:06:04.056659000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:04.649022000Z,292125949,0.00005237,38763.32,2022-03-06T15:06:04.806515000Z,sell
coinbase-btc-usd-spot,2022-03-06T15:06:04.752063000Z,292125950,0.00246826,38766.4,2022-03-06T15:06:04.822095000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:06.687434000Z,292125951,0.0012202,38766.27,2022-03-06T15:06:06.807650000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:06.866056000Z,292125952,0.00075797,38766.27,2022-03-06T15:06:07.057772000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:08.019327000Z,292125953,0.00173403,38766.39,2022-03-06T15:06:08.205477000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:08.019327000Z,292125954,0.00073172,38766.39,2022-03-06T15:06:08.205477000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:10.193867000Z,292125955,0.00870325,38762.08,2022-03-06T15:06:10.309221000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:10.193867000Z,292125956,0.08899675,38762.08,2022-03-06T15:06:10.309221000Z,buy
coinbase-btc-usd-spot,2022-03-06T15:06:10.995559000Z,292125957,0.00644942,38762.06,2022-03-06T15:06:11.076159000Z,buy
