market,time,coin_metrics_id,amount,price,database_time,side
coinbase-btc-usd-spot,2022-03-07T01:33:16.847577000Z,292334498,0.00003362,38522.45,2022-03-07T01:33:16.926280000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:17.280869000Z,292334499,0.00496653,38522.46,2022-03-07T01:33:17.426215000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.074287000Z,292334500,0.000156,38522.45,2022-03-07T01:33:18.176519000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:18.307013000Z,292334501,0.00508738,38522.46,2022-03-07T01:33:18.426555000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334502,0.06520609,38522.46,2022-03-07T01:33:18.825671000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334503,0.00351958,38522.46,2022-03-07T01:33:18.825671000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334504,0.001,38522.46,2022-03-07T01:33:18.825671000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334505,0.0044386,38522.47,2022-03-07T01:33:18.825671000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334506,0.06050269,38527.52,2022-03-07T01:33:18.825671000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334507,0.035344,38527.53,2022-03-07T01:33:18.825671000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334508,0.184135,38528.62,2022-03-07T01:33:18.927325000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.757867000Z,292334509,0.12281447,38530.93,2022-03-07T01:33:18.927325000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.866245000Z,292334510,0.001,38526.41,2022-03-07T01:33:19.001914000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.866245000Z,292334511,0.00396653,38526.42,2022-03-07T01:33:19.001914000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:18.923696000Z,292334512,0.000323,38526.39,2022-03-07T01:33:19.001914000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:19.661118000Z,292334513,0.00012246,38525.09,2022-03-07T01:33:19.752027000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:21.056175000Z,292334514,0.00047798,38524.99,2022-03-07T01:33:21.177885000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:21.476930000Z,292334515,0.00158075,38522.65,2022-03-07T01:33:21.543406000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:22.291600000Z,292334516,0.000521,38522.71,2022-03-07T01:33:22.428598000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:23.614168000Z,292334517,0.00133681,38522.73,2022-03-07T01:33:23.753920000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:23.614168000Z,292334518,0.00317119,38522.73,2022-03-07T01:33:23.753920000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:24.310655000Z,292334519,0.00250515,38522.74,2022-03-07T01:33:24.429154000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.484048000Z,292334520,0.07275485,38522.74,2022-03-07T01:33:24.583911000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.484048000Z,292334521,0.00480781,38522.74,2022-03-07T01:33:24.583911000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.484048000Z,292334522,0.00018,38522.74,2022-03-07T01:33:24.583911000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.484048000Z,292334523,0.00500045,38522.75,2022-03-07T01:33:24.583911000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.696375000Z,292334524,0.00330073,38526.35,2022-03-07T01:33:24.796766000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.709055000Z,292334525,0.00392667,38526.36,2022-03-07T01:33:24.796766000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.709055000Z,292334526,0.00106424,38527.23,2022-03-07T01:33:24.796766000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.709055000Z,292334527,0.12507248,38527.24,2022-03-07T01:33:24.796766000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.794133000Z,292334528,0.00364258,38533.1,2022-03-07T01:33:24.929539000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.794133000Z,292334529,0.00364258,38533.11,2022-03-07T01:33:24.929539000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.794133000Z,292334530,0.05771484,38533.12,2022-03-07T01:33:24.929539000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.844734000Z,292334531,0.0048,38527.22,2022-03-07T01:33:24.929539000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.858130000Z,292334532,0.00003252,38527.22,2022-03-07T01:33:24.929539000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.885680000Z,292334533,0.0040122,38527.23,2022-03-07T01:33:25.006322000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.942423000Z,292334534,0.00335,38532.51,2022-03-07T01:33:25.046091000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.962817000Z,292334535,0.00000905,38532.51,2022-03-07T01:33:25.046091000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:24.962817000Z,292334536,0.00504095,38532.52,2022-03-07T01:33:25.046091000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.055455000Z,292334537,0.00001706,38532.52,2022-03-07T01:33:25.179757000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.055455000Z,292334538,0.00011045,38534.91,2022-03-07T01:33:25.179757000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.242512000Z,292334539,0.004,38532.51,2022-03-07T01:33:25.336998000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.254833000Z,292334540,0.00000442,38532.51,2022-03-07T01:33:25.336998000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.254833000Z,292334541,0.00493558,38532.52,2022-03-07T01:33:25.336998000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.349538000Z,292334542,0.00393,38534.9,2022-03-07T01:33:25.429646000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.358021000Z,292334543,0.00000056,38534.9,2022-03-07T01:33:25.429646000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.358021000Z,292334544,0.00342903,38534.91,2022-03-07T01:33:25.429646000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.421421000Z,292334545,0.24517,38538.64,2022-03-07T01:33:25.506264000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.572977000Z,292334546,0.00452,38538.63,2022-03-07T01:33:25.679976000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.634437000Z,292334547,0.00266317,38538.62,2022-03-07T01:33:25.757407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.634437000Z,292334548,0.00099683,38538.62,2022-03-07T01:33:25.757407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.658033000Z,292334549,0.00000317,38538.62,2022-03-07T01:33:25.757407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.658033000Z,292334550,0.00186422,38538.62,2022-03-07T01:33:25.757407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.658033000Z,292334551,0.00000928,38538.63,2022-03-07T01:33:25.757407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.658033000Z,292334552,0.00000129,38538.64,2022-03-07T01:33:25.757407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.658033000Z,292334553,0.00244204,38538.64,2022-03-07T01:33:25.757407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.693733000Z,292334554,0.00186422,38538.63,2022-03-07T01:33:25.796662000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.693733000Z,292334555,0.00000578,38538.64,2022-03-07T01:33:25.796662000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:25.713665000Z,292334556,0.00187,38538.64,2022-03-07T01:33:25.796662000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334557,0.001,38542.84,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334558,0.001,38542.84,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334559,0.001,38542.85,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334560,0.001,38542.86,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334561,0.00465547,38542.87,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334562,0.001,38543.22,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334563,0.00566062,38543.74,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334564,0.00387613,38543.75,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334565,0.04,38546.75,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:26.469118000Z,292334566,0.01636844,38546.76,2022-03-07T01:33:26.547393000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:28.228642000Z,292334567,0.0011244,38542.02,2022-03-07T01:33:28.298494000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.373957000Z,292334568,0.001,38542.06,2022-03-07T01:33:28.508064000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.373957000Z,292334569,0.00151772,38542.06,2022-03-07T01:33:28.508064000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.373957000Z,292334570,0.001,38542.05,2022-03-07T01:33:28.508064000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.373957000Z,292334571,0.00151772,38542.05,2022-03-07T01:33:28.508064000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.373957000Z,292334572,0.00151772,38542.04,2022-03-07T01:33:28.508064000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.373957000Z,292334573,0.001,38542.03,2022-03-07T01:33:28.508064000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.373957000Z,292334574,0.00093659,38542.02,2022-03-07T01:33:28.508064000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.522908000Z,292334575,0.00245431,38542.06,2022-03-07T01:33:28.591628000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.522908000Z,292334576,0.001,38542.06,2022-03-07T01:33:28.591628000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.522908000Z,292334577,0.00245431,38542.03,2022-03-07T01:33:28.591628000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.580877000Z,292334578,0.001,38540.06,2022-03-07T01:33:28.681631000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.580877000Z,292334579,0.001,38540.06,2022-03-07T01:33:28.681631000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.580877000Z,292334580,0.001,38540.05,2022-03-07T01:33:28.681631000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.580877000Z,292334581,0.00043704,38540.05,2022-03-07T01:33:28.681631000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.622957000Z,292334582,0.001,38540.06,2022-03-07T01:33:28.758898000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.622957000Z,292334583,0.001,38540.06,2022-03-07T01:33:28.758898000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.622957000Z,292334584,0.001,38540.05,2022-03-07T01:33:28.758898000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.622957000Z,292334585,0.001,38539.73,2022-03-07T01:33:28.758898000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.622957000Z,292334586,0.001,38539.73,2022-03-07T01:33:28.758898000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:28.651532000Z,292334587,0.001,38540.06,2022-03-07T01:33:28.758898000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:29.446211000Z,292334588,0.00184823,38536.61,2022-03-07T01:33:29.549308000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:29.446211000Z,292334589,0.00212567,38536.61,2022-03-07T01:33:29.549308000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.296680000Z,292334590,0.00319802,38536.61,2022-03-07T01:33:30.432719000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.296680000Z,292334591,0.00129376,38536.61,2022-03-07T01:33:30.432719000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.296680000Z,292334592,0.00414822,38536.61,2022-03-07T01:33:30.432719000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.318495000Z,292334593,0.00000881,38536.61,2022-03-07T01:33:30.432719000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.318495000Z,292334594,0.00386119,38536.62,2022-03-07T01:33:30.432719000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.515786000Z,292334595,0.0000103,38536.62,2022-03-07T01:33:30.601645000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.515786000Z,292334596,0.0029097,38536.62,2022-03-07T01:33:30.601645000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.566920000Z,292334597,0.00000287,38536.62,2022-03-07T01:33:30.682551000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.566920000Z,292334598,0.00124713,38536.62,2022-03-07T01:33:30.682551000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.598026000Z,292334599,0.00078,38536.62,2022-03-07T01:33:30.682551000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.612547000Z,292334600,0.00022,38536.62,2022-03-07T01:33:30.682551000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.739528000Z,292334601,0.00192257,38536.62,2022-03-07T01:33:30.858028000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.739528000Z,292334602,0.00544793,38536.63,2022-03-07T01:33:30.858028000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.915835000Z,292334603,0.001,38543.77,2022-03-07T01:33:31.015979000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.915835000Z,292334604,0.0026,38543.78,2022-03-07T01:33:31.015979000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.956040000Z,292334605,0.00263036,38543.77,2022-03-07T01:33:31.051624000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.956040000Z,292334606,0.00003036,38543.78,2022-03-07T01:33:31.051624000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.986913000Z,292334607,0.00410476,38543.77,2022-03-07T01:33:31.051624000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.986913000Z,292334608,0.00263036,38544.38,2022-03-07T01:33:31.183111000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.986913000Z,292334609,0.00263036,38545.86,2022-03-07T01:33:31.183111000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:30.997960000Z,292334610,0.00374357,38543.78,2022-03-07T01:33:31.183111000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:31.374391000Z,292334611,0.001,38547.06,2022-03-07T01:33:31.511241000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:31.374391000Z,292334612,0.00001607,38547.06,2022-03-07T01:33:31.511241000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:31.576355000Z,292334613,0.00090273,38547.06,2022-03-07T01:33:31.684407000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:32.158105000Z,292334614,0.00002188,38543.77,2022-03-07T01:33:32.261575000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.217911000Z,292334615,0.00282607,38543.78,2022-03-07T01:33:32.301742000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.506073000Z,292334616,0.00197825,38540.67,2022-03-07T01:33:32.613227000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.506073000Z,292334617,0.00197825,38540.66,2022-03-07T01:33:32.613227000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.830192000Z,292334618,0.001,38540.06,2022-03-07T01:33:32.933412000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.830192000Z,292334619,0.001,38540.05,2022-03-07T01:33:32.933412000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.830192000Z,292334620,0.00197825,38540.04,2022-03-07T01:33:32.933412000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.936741000Z,292334621,0.001,38540.04,2022-03-07T01:33:33.012000000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:32.936741000Z,292334622,0.001,38540.03,2022-03-07T01:33:33.012000000Z,sell
coinbase-btc-usd-spot,2022-03-07T01:33:33.498152000Z,292334623,0.00483,38540.04,2022-03-07T01:33:33.615973000Z,buy
coinbase-btc-usd-spot,2022-03-07T01:33:33.525960000Z,292334624,0.00000352,38540.04,2022-03-07T01:33:33.615973000Z,buy
